URL,DOI,Title,Abstract,Views,Downloads,Author,Affiliation,ORCID,Created,Updated,License,Keywords
"https://zenodo.org/api/records/1314337","10.5281/zenodo.1314337","East Benue-Congo","<p>Chapter one introduces this volume on East Benue-Congo (EBC) and the chapters addressing issues of nouns, pronouns, and verbs within specific branches and EBC as a whole. The chapter identifies the location of EBC and its branches as well as the external and internal classification of EBC. It situates EBC&#39;s likely original homeland and the geography of its probable expansion routes that led to the current location of its branches. It then provides a context for the chapters focused on noun classes in EBC in general and nominal affixes in Kainji and Plateau in particular, as well as the reconstruction issues they raise. It also notes certain issues related to Bantoid and to the presence of the Bantu languages within Bantoid, especially its dominance within Bantoid that has the potential of skewing historical analyses.</p>",24,16,"John R. Watters","SIL International",,"2018-10-18","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1314331","10.5281/zenodo.1314331","More reflections on the nasal classes in Bantu","<p>Although long considered to be a Bantu innovation, Miehe (1991) proposed that<br>
the nasal consonants present in Bantu noun classes 1, 3, 4, 6, 9 and 10 should be<br>
reconstructed in pre-Proto-Bantu, even possibly at the Proto-Niger-Congo stage.<br>
Since there has been no comprehensive response to Miehe, the two of us organized<br>
a workshop to look at the question in more detail. In this paper I update the problem<br>
from Hyman (1980b) and Miehe (1991), expanding the coverage and considering<br>
various scenarios that could have led to innovation (or loss). While there have<br>
been three hypothetical reconstructions (nasal consonants, nasalized vowels, no<br>
nasal consonants), we have not yet arrived at a &ldquo;solution&rdquo; that answers the relevant<br>
questions discussed in this paper.</p>

<p>&nbsp;</p>",19,14,"Larry M. Hyman",,,"2018-10-18","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1314329","10.5281/zenodo.1314329","Third person pronouns in Grassfields Bantu","<p>In this paper I have two goals. First, I propose a reconstruction of the pronoun system of Grassfields Bantu, direct reflexes of which are found in Eastern Grassfields, with a close look at the pronoun systems, as reflected across this varied group. Second, I document and seek the origin of innovative third person pronouns in Western Grassfields. While EGB languages have basic pronouns in all persons, both the Momo and Ring subgroups of WGB have innovated new third person (non-subject) pronouns from demonstratives or perhaps the noun &#39;body&#39;. However, these languages show evidence of the original third person pronouns which have been restricted to a logophoric function. I end with a comparison of the Grassfields pronouns with nearby Bantoid and Northwest Bantu languages as well as Proto-Bantu.</p>",34,14,"Larry M. Hyman",,,"2018-10-18","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1314327","10.5281/zenodo.1314327","Common Bantoid verb extensions","<p>In this paper I survey verb extensions within different Bantoid languages and sub-<br>
groups, comparing them to Cameroonian Bantu zone A. Extending my survey of<br>
Niger-Congo extensions (Hyman 2007), I show that there is a band of contiguous<br>
languages in the Grassfields area where a number of contrastive verb extensions<br>
have relative productivity (cf. the studies in Idiata &amp; Mba 2003). Interestingly, the<br>
languages in question belong to several subgroups: Limbum (NE Eastern Grass-<br>
fields Bantu), Noni (Beboid), Kom and Babanki (Ring Western Grassfields Bantu),<br>
Bafut and Mankon (Ngemba Eastern Grassfields Bantu). Other languages in these<br>
same subgroups are not in this geographical band and have very few extensions.<br>
The above-mentioned languages allow a possible reconstruction of *CV extensions<br>
with *s, *t, *n, *l, *k, and *m. A major property of Bantoid extensions is the rela-<br>
tive frequency of aspectual-type extensions, especially marking different types of<br>
pluractionality (iterative, frequentative, distributive, repetitive), diminutive (atten-<br>
uation of action), and intensive (augmentation of action) semantics. In many lan-<br>
guages the same suffix form covers two or more of these functions. The hypothesis<br>
is that the original system was more like Proto-Bantu, with extensions being more<br>
valence-related, but over time these very same extensions became reinterpreted<br>
as aspectual. However, the great variety of extensions in and outside of Bantoid<br>
suggests that there may have been more extensions at a pre-Proto-Bantu stage.</p>

<p>&nbsp;</p>",26,21,"Larry M. Hyman",,,"2018-10-18","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1311704","10.5281/zenodo.1311704","The numeral system of Proto-Niger-Congo","<p>This book proposes the reconstruction of the Proto-Niger-Congo numeral system. The emphasis is placed on providing an exhaustive account of the distribution of forms by families, groups, and branches. The big data bases used for this purpose open prospects for both working with the distribution of words that do exist and with the distribution of gaps in postulated cognates.&nbsp; The distribution of filled cells and gaps is a useful tool for reconstruction.</p>

<p>The first chapter of this book is devoted to the study of various uses of noun class markers in numeral terms. The second chapter deals with the alignment by analogy in numeral systems. Chapter 3 offers a step-by-step reconstruction of number systems of the proto-languages underlying each of the twelve major NC families, on the basis of the step-by-step-reconstruction of numerals within each family. Chapter 4 deals with the reconstruction of the Proto-Niger-Congo numeral system on the basis of the step-by-step-reconstructions offered in Chapter 3. Chapter 5 traces the history of the numerals of Proto-Niger-Congo, reconstructed in Chapter 4, in each individual family of languages.</p>

<p>&nbsp;</p>",757,116,"Pozdniakov","Konstantin",,"2018-08-28","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1219141","10.5281/zenodo.1219141","African linguistics on the prairie: Selected papers from the 45th Annual Conference on African Linguistics","<p>African linguistics on the prairie features select revised peer-reviewed papers from the 45th Annual Conference on African Linguistics, held at the University of Kansas. The articles in this volume reflect the enormous diversity of African languages, as they focus on languages from all of the major African language phyla. The articles here also reflect the many different research perspectives that frame the work of linguists in the Association for Contemporary African Linguistics. The diversity of views presented in this volume are thus indicative of the vitality of current African linguistics research. The work presented in this volume represents both descriptive and theoretical methodologies and covers fields ranging from phonetics, phonology, morphology, typology, syntax, and semantics to sociolinguistics, discourse analysis, language acquisition, computational linguistics and beyond. This broad scope and the quality of the articles contained within holds out the promise of continued advancement in linguistic research on African languages.</p>

<p>&nbsp;</p>",653,459,"Kandybowicz, Jason",,,"2018-06-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1251750","10.5281/zenodo.1251750","Two-place exceed comparatives in Luganda","<p>Research on comparative constructions recognizes the need for both a 3-place (&ldquo;phrasal&rdquo;)<br>
comparative operator, alongside a 2-place (&ldquo;clausal&rdquo;) operator (e.g., Heim 1985; Bhatt &amp; Taka-<br>
hashi 2011). Recent cross-linguistic work on comparatives has argued that exceed compar-<br>
ative constructions are phrasal comparatives, making use of a 3-place operator (e.g., Beck<br>
et al. 2009; Howell 2013 for Yor&ugrave;b&aacute;). While certain exceed constructions in Luganda can in-<br>
deed be analyzed in this way, I argue here for the idea that others involve a 2-place operator<br>
that compares two degrees directly. I treat nominalized adjectives as measure functions in<br>
the sense of Bartsch &amp; Vennemann 1972 and Kennedy 1997: they map an individual to its<br>
maximal degree on a scale. This allows us to model possessed adjective nominalizations sim-<br>
ilar to Barker&rsquo;s (1995) analysis of relational nouns, although whereas for Barker a possessive<br>
DP denotes a predicate of individuals, in this case the resulting DP denotes a degree.</p>

<p>&nbsp;</p>",31,16,"M. Ryan Bochnak",,,"2018-06-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1251756","10.5281/zenodo.1251756","A corpus study of the Swahili demonstrative position","<p>Synchronic studies on Swahili adnominal demonstratives have not addressed the interplay between syntactic position and pragmatic function of these structures. This study shows how referential givenness of discourse entities may explain Swahili word order variation in Swahili adnominal demonstratives. Class 1 (animate nouns) demonstratives are examined in the two attested word orders: NP+DEM and DEM+NP. A close analysis of dataset extracted from the Helsinki Corpus of Swahili reveals that the two structures have distinct pragmatic values. The NP+DEM order is used for active topics while the DEM+NP order reactivates semiactive/inactive topics. This study reveals how the syntax-pragmatics interplay may explain distinct structures viewed as semantic equivalents by native speakers.</p>",49,30,"Mohamed Mwamzandi",,,"2018-06-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1251754","10.5281/zenodo.1251754","Focus marking in Kuria","<p>This paper examines focus marking in Kuria. We propose an account of the syntax/semantics<br>
of the prefix /ne-/. This prefix displays a varied syntactic distribution, posing a puzzle as to<br>
what semantically unifies all of its uses. In focus constructions, /ne-/ obligatorily appears<br>
on a fronted (i.e. focused) phrase, whereas in simple declaratives, /ne-/ obligatorily appears<br>
pre-verbally. Following previous analyses of similar markers in Bantu (Schwarz 2007 for<br>
Kikuyu and Abels &amp; Muriungi 2008 for Kiitharaka), we analyze /ne-/ uniformly as a focus<br>
marker that arises in a focus phrase in the left periphery. We support this account of /ne-<br>
/ by presenting novel data that suggest that even when /ne-/ occurs pre-verbally, it still<br>
marks focus (VP focus or sentential focus.) We also show how /ne-/ differs syntactically<br>
from similar markers in other languages. For example, Kuria allows for the focus marker to<br>
appear internal to the focused constituent, in contrast with data from Kiitharaka (Abels &amp;<br>
Muriungi 2008) and other languages (see Hartmann &amp; Zimmermann 2009 for Guruntum).<br>
This paper thus discusses a range of data patterns relating to the Kuria prefix /ne-/, offering<br>
insight into a syntax/semantic puzzle as well as cross-linguistic variation in the realization<br>
of focus.</p>

<p>&nbsp;</p>",98,47,"Meredith Landman",,,"2018-06-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1251752","10.5281/zenodo.1251752","Temporal remoteness and vagueness in past time reference in Luganda","<p>In this paper, we point out that past time operators (PTOs) in Luganda, a language that<br>
makes three past time remoteness distinctions, are vague and context-dependent, and pro-<br>
vide an analysis whereby PTOs contain context-sensitive measure functions akin to gradable<br>
adjectives. We call the relevant PTOs RECENT, INTERMEDIATE, and DISTANT, respec-<br>
tively. Luganda PTOs give rise to borderline cases, where it is difficult to decide whether a<br>
past reference time (RT) counts as &lsquo;recent&rsquo;, &lsquo;intermediate&rsquo; or &lsquo;distant&rsquo;. What counts as &lsquo;re-<br>
cent&rsquo;, &lsquo;intermediate&rsquo; or &lsquo;distant&rsquo; is context dependent; e.g., there are contexts where REC is<br>
acceptable with an RT of a few weeks ago, and contexts where DIST is acceptable for an<br>
RT of a few minutes ago. We assume that like tenses in English, PTOs in matrix clauses in<br>
Luganda restrict the relation between utterance time (UT) and RT. However, while English<br>
past tense presupposes that RT precedes UT (e.g. Kratzer 1998), Luganda PTOs additionally<br>
encode as part of their meaning a vague, context-dependent measure function that compares<br>
the length of a time interval to a contextual standard.</p>

<p>&nbsp;</p>",90,26,"M. Ryan Bochnak",,,"2018-06-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1251748","10.5281/zenodo.1251748","Optional ergativity and information structure in Beria","<p>Ergativity in Africa is rare; K&ouml;nig (2008: 95&ndash;96) lists only twelve African languages that<br>
have been described as exhibiting ergative phenomena. Even more rarely does optional<br>
ergative marking (OEM) appear, in which the use of an ergative marker may depend on<br>
information-structural or discourse-pragmatic considerations. McGregor (2010: 1631) lists a<br>
sole instance in Africa.<br>
Previous literature on Beria, a Saharan language, describes a system of focus marking that<br>
shows ergative alignment, wherein one marker, =gu, focuses transitive actors (A) and an-<br>
other, =di, focuses either transitive patients (P) or intransitive single arguments (S) (Jakobi<br>
&amp; Crass 2004: 151&ndash;154; Jakobi 2006).<br>
Based on new data from texts and judicious elicitation, we suggest that this =gu functions<br>
as an optional ergative marker which speakers employ in diverse pragmatic and syntac-<br>
tic contexts, not simply for assigning argument focus to the A term (Lambrecht 1994) but<br>
also for identifying an A when the P term is in focus; for highlighting brand new A partic-<br>
ipants (Prince 1981) in sentence focus contexts; for disambiguating grammatical roles; and<br>
for marking the A of quotative constructions and embedded relative clauses.<br>
We reanalyze =di as a specificational copula (Mikkelsen 2005), contrasting with the predi-<br>
cational copula =i. Speakers may use either of these copulas in cleft constructions in order<br>
to focus constituents other than transitive actors.</p>

<p>&nbsp;</p>",94,55,"Andrew Wolfe",,,"2018-06-29","2020-12-08","CC-BY-4.0","Optional ergative marking, information structure, copulas, Beria"
"https://zenodo.org/api/records/1251746","10.5281/zenodo.1251746","Adjectives in Lubukusu","<p>The lexical category of adjectives is proposed to be universal, but its realization varies across languages. In languages such as English, there is a clearly distinct category of adjectives. But in other languages the category of adjectives is not entirely distinct morphologically and syntactically from nouns and verbs. In this paper I show that there is a striking resemblance between adjectives and nouns in Lubukusu. In addition, stage-level predicate meanings are expressed by use of verbs rather than adjectives. Because of these facts, it is tempting to adopt an analysis that reduces Lubukusu adjectives to either nouns or verbs. However, I argue that there is not sufficient evidence to support such an analysis. Lubukusu has true adjectives in spite of the associated nominal and verbal characteristics. A verbal characteristic such as expressing adjectival meanings by use verbs is similar to languages such Mohawk and Vaeakau-Taumako. But there are significant differences between these languages and Lubukusu with regards to this verbal characteristic.</p>",23,14,"Aggrey Wasike",,,"2018-06-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1251744","10.5281/zenodo.1251744","Structural transfer in third language acquisition: The case of Lingala-French speakers acquiring English","<p>This paper tests the claims of Cumulative Enhancement Model, the &lsquo;l2 status factor&rsquo;, and the<br>
Typological Primacy Model in investigating how l1 Lingala, l2 French speakers express in<br>
English an event which took place and was completed in the past. The linguistic phenomena<br>
understudy informs us that English uses the simple past in a past-completed event while<br>
French and Lingala use the &lsquo;pass&eacute; compos&eacute;&rsquo; and the remote or recent past, respectively. The<br>
study circumscribes the tense similarities and differences between the three languages.<br>
The paper strives to answer the questions on which previously acquired language between<br>
the l1, l2, or both l1 &amp; l2 overrides in l3 syntactic transfer. The paper aims to determine<br>
whether the l2 is the privileged source of syntactic transfer even when the l1 offers syn-<br>
tactic similarities with the l3. Finally, the study purports to determine whether subjects are<br>
more accurate when communicating in explicit mode than in implicit mode. That is, the<br>
study further aims to investigate whether subjects make less transfer errors in a task that<br>
promotes reliance on explicit knowledge than they do in task that promotes reliance on<br>
implicit knowledge.<br>
The findings of the study show that subjects used the simple past tense in the context of a<br>
past-completed event. The use of the simple past tense in the context of a past-completed<br>
event might be attributed to transfer from the l1 or might be considered as a consequence<br>
of positive learning.<br>
The results further show that subjects have transferred more explicit knowledge than im-<br>
plicit. And the results have ruled out the l2-status factor claim that the l2 is the privileged<br>
source of transfer in l3 acquisition.</p>

<p>&nbsp;</p>",29,26,"Philothé Mwamba Kabasele",,,"2018-06-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1251740","10.5281/zenodo.1251740","Searching high and low for focus in Ibibio","<p>\noabstract</p>",14,9,"Philip T. Duncan",,,"2018-06-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1251738","10.5281/zenodo.1251738","Object Suffixes as Incorporated Pronouns in Seereer","<p>Nico Baier<br>
In Seereer (Atlantic, Senegal), singular pronominal objects are obligatorily marked by an ob-<br>
ject suffix on the verb. This paper provides the first comprehensive description of this object<br>
suffixation pattern, a topic that has been only cursorily described in the extant literature on<br>
Seereer (cf. Renaudier 2012). In addition, I provide a preliminary theoretical account of the<br>
Seereer object suffix system. I argue that Seereer object suffixes are best analyzed as incorpo-<br>
rated pronouns. Evidence for such an analysis comes from the following: (i) an object suffix<br>
may never occur with an in situ object DP; (ii) an object suffix may not double an extracted<br>
object in relative clauses, wh-questions, or focus constructions; (iii) there is only one object<br>
suffix allowed per clause; and (iv) an object suffix may reference either object in a double<br>
object construction. I argue that object suffixes raise to Spec-vP and are subsequently incor-<br>
porated in the verb via m-merger (Matushansky 2006, Kramer 2014, Harizanov 2014). This<br>
analysis elegantly derives the behaviors listed above. Such an approach also allows us to<br>
integrate the Seereer object suffixation data into the broader understanding of cliticization<br>
patterns crosslinguistically, thereby enriching our understanding of object marking systems<br>
in verbs.</p>

<p>&nbsp;</p>",32,8,"Nico Baier",,,"2018-06-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1251736","10.5281/zenodo.1251736","Factive relative clauses in Pulaar","<p>Drawing from Kayne (1994a), this chapter shows that Headed Relative Clauses and Factive<br>
Clauses in Pulaar are built from similar structures. Both display word order similarities, and<br>
in each case the complementizer, which is homophonous with the determiner, agrees with<br>
the (null or overt) head NP in Spec,CP. The verb form is also the same in Headed Relatives<br>
and Factive Relatives, and it undergoes the same agreement pattern. Furthermore, Headed<br>
Relatives and Factives in Pulaar both exhibit island constraints such that extraction out of<br>
either construction is impossible; this indicates that they all involve movement of some sort.<br>
The difference between these constructions is that the Headed Relative has an overt head<br>
noun whereas Factives have null head nouns.</p>

<p>&nbsp;</p>",19,40,"Ibrahima Ba",,,"2018-06-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1251734","10.5281/zenodo.1251734","Egyptian Arabic broken plurals in DATR","<p>This paper examines plural inflectional processes in Egyptian Arabic, with specific focus on<br>
the complex broken plural system. The data used in this examination is a set of 114 lexemes<br>
from a dictionary of the Egyptian Arabic variety by Badawi &amp; Hinds (1986) collected through<br>
comparison of singular to plural template correspondences proposed by Gadalla (2000). The<br>
theoretical side of this analysis builds upon Alain Kihm&rsquo;s realizational &ldquo;Root-and-Site Hy-<br>
pothesis&rdquo;, which categorizes concatenative and non-concatenative morphological processes<br>
as approachable in the same manner when discussing inflection as not only represented in<br>
segments but also as &ldquo;sites&rdquo; where inflectional operations may take place (Kihm 2006: 69). To<br>
organize the data through a computational lens, I emulate Kihm&rsquo;s approach in DATR, a lexi-<br>
cal knowledge representation language, to generate the grammatical forms for a set of both<br>
broken and regular plural nouns. The hierarchically-structured inheritance of DATR allows<br>
for default templates to be defined and overridden, permitting a wide scope of variation to<br>
be represented with little code content. Overall, the analysis reveals that complex morpho-<br>
logical phenomena, such as the broken plural, can be accounted for through a combination<br>
of theoretical and computational approaches.</p>

<p>&nbsp;</p>",26,16,"Lindley Winchester",,,"2018-06-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1251732","10.5281/zenodo.1251732","Gender instability in Maay","<p>This paper discusses variation in the gender of nouns in Maay, a language of Somalia. Lan-<br>
guages of the Eastern Omo-Tana subgroup of East Cushitic (including Maay, Somali, Rendille,<br>
and Tunni) have gender systems wherein every noun is masculine or feminine. Masculine<br>
nouns take k-initial variants of suffixes including the definite marker, demonstratives, and<br>
possessive markers; these suffixes are t-initial with feminine nouns. As is now well known,<br>
gender in these languages is sensitive to plurality in various ways: in some languages, gen-<br>
der &lsquo;polarity&rsquo; reverses the gender of nouns in the plural; in others, feminine nouns change<br>
to masculine when their plurals are formed with certain suffixes but not others. In Maay,<br>
plurals are all masculine regardless of how they are formed, but the gender of many singu-<br>
lar nouns is inconsistent across individuals. The masculine plural pattern makes the gender<br>
of singular nouns unrecoverable from their plurals, so nouns that are frequently plural are<br>
susceptible to gender instability. If there is uncertainty about the gender of some nouns,<br>
speakers may be inclined to guess masculine, thereby producing more feminine to mascu-<br>
line changes than the reverse, due to the prevalence of masculine nouns in the Maay lexicon.</p>

<p>&nbsp;</p>",46,18,"Mary Paster",,,"2018-06-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1251730","10.5281/zenodo.1251730","The acoustic vowel space of Anyi in light of the cardinal vowel system and the Dispersion Focalization Theory","<p>The Cardinal Vowel System (CVS) and the Dispersion Focalization Theory (DFT) make an<br>
important assumption about the inventory of vowels in world languages. The claim is that<br>
languages organize their vowels in a certain way in the auditory-perceptual space so as<br>
to maximize intelligibility. The vowel diagrams of African languages in influential publica-<br>
tions such as Welmers (1973: 20&ndash;45) explicitly or implicitly reflect this assumption. However,<br>
persistent confusions between [ɪ] and [e] among Anyi Morofu speakers have aroused my<br>
curiosity and led me to investigate the matter acoustically. The findings reported here show<br>
that the vowel space of Anyi Morofu is in a between and betwixt state. The data indicates<br>
that this dialect is moving from a nine-vowel system to an eight-vowel system through the<br>
merger of [ɪ] and [e]. There are also signs of the impending merger of [ʊ] and [o].</p>

<p>&nbsp;</p>",15,11,"Ettien Koffi",,,"2018-06-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1251728","10.5281/zenodo.1251728","Towards a unified theory of morphological productivity in the Bantu languages: A corpus analysis of nominalization patterns in Swahili","<p>Models arguing for a connection between morphological productivity and relative morpheme frequency have focused on languages with relatively low average morpheme to word ratios. Typologically synthetic languages like Swahili which have relatively high average morpheme to word ratios present a challenge for such models. This study investigates the process of agentive nominalization from the perspective of the Dual Route Model. The findings suggest that all agentive nominal forms should decompose when accessed and thus that speakers of Swahili should include these morphemes in their lexical inventory apart from root morphemes. This process appears to not be influence by noun classification, or verbal derivation.</p>",45,24,"Nick Kloehn",,,"2018-06-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1251726","10.5281/zenodo.1251726","A morphosyntactic analysis of adjectives in two Kwa languages: Ga and Dangme","<p>The adjective category normally serves as attribute for the nouns in languages that do have them. The paper investigates the morphosyntactic properties of adjectives in two Kwa languages, Ga and Dangme. Both languages have derived and non-derived adjectives. The paper which is mainly descriptive, examines the similarities and differences that exist between these two Kwa languages in terms of their morphological and syntactic features. The paper reveals that though similarities exist in the occurrence of adjectives syntactically, there exist differences in their morphological properties. On the other hand, Ga and Dangme show agreement in terms of number with the head noun for all adjectives used attributively. The paper concludes that in both languages, adjective occur after the head noun in attributive position. Predication of adjectives can occur in nominal forms and the verbal equivalence is also employed in both languages. Plural marking in adjectives is through reduplication and affixation in Ga while in Dangme, it is only through affixation. Data for this paper were collected from both primary and secondary sources.</p>",84,49,"Regina Oforiwah Caesar",,,"2018-06-29","2020-12-08","CC-BY-4.0","Adjectives, predicative, attributive, pluralization, reduplication"
"https://zenodo.org/api/records/1251724","10.5281/zenodo.1251724","Consonant substitution in child language (Ikwere)","<p>The Ikwere language is spoken in four out of the twenty-three Local Government Areas<br>
(LGAs) of Rivers State of Nigeria, namely, Port Harcourt, Obio/Akpor, Emohua and Ikwerre<br>
LGAs. Like Kana, Kalabari and Ekpeye, it is one of the major languages of Rivers State of<br>
Nigeria used in broadcasting in the electronic media. The Ikwere language is classified as an<br>
Igboid language of the West Benue-Congo family of the Niger-Congo phylum of languages<br>
(Williamson 1988: 67, 71, Williamson &amp; Blench 2000: 31). This paper treats consonant substi-<br>
tution in the speech of the Ikwere child. It demonstrates that children use of a language can<br>
contribute to the divergent nature of that language as they always strive for simplification<br>
of the target language. Using simple descriptive method of data analysis, the paper identifies<br>
the various substitutions of consonant sounds, which characterize the Ikwere children&rsquo;s ut-<br>
terances. It stresses that the substitutions are regular and rule governed and hence implies<br>
the operation of some phonological processes. Some of the processes are strengthening and<br>
weakening of consonants, loss of suction of labial implosives causing them to become labial<br>
plosives, devoicing of voiced consonants, etc. While some of these processes are identical<br>
with the adult language, others are peculiar to children, demonstrating the relationships<br>
between the phonological processes in both forms of speech. It is worthy of note that high-<br>
lighting the relationships and differences will make for effective communication between<br>
children and adults.</p>

<p>&nbsp;</p>",79,164,"Roseline I. C. Alerechi",,,"2018-06-29","2020-12-08","CC-BY-4.0","Divergent nature, substitution, simplification, rule governed, phonological processes"
"https://zenodo.org/api/records/1251722","10.5281/zenodo.1251722","Language endangerment in Southwestern Burkina: A tale of two Tiefos","<p>Most of the thirty or so small-population languages of southwestern Burkina Faso are still reasonably viable in spite of the spread of Jula as the dominant regional vernacular. An unusual case is Tiefo, which is really two distinct but closely related and geographically contiguous Gur languages. One, here dubbed Tiefo-N, was spoken in the villages of Noumoudara and Gnanfongo (Nyafogo). The other, Tiefo-D, was spoken in the nearby village cluster of Dramandougou. Several other ethnically Tiefo villages in the zone had already been completely Jula-ised by the mid-20th Century. Tiefo-N is moribund (a handful of ageing semi-speakers in Gnanfogo, none in Noumoudara), the villagers having gone over to Jula. By contrast, Tiefo-D is in a relatively comfortable bilingual relationship to Jula and is still spoken to some extent even by children, though everyone also speaks Jula. This paper clarifies the relationship between Tiefo-N and Tiefo-D and addresses the question why the two languages have had such different fates.</p>",21,14,"Abbie Hangtan-Sonko",,,"2018-06-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1251720","10.5281/zenodo.1251720","Dictionary Day: A community-driven approach to dictionary compilation","<p>A common component of language documentation is the compilation of a small dictionary.<br>
The method of compilation has changed very little in the last century: most documentarians<br>
elicit individual lexical items from a speaker and check the item through both translation and<br>
backtranslation with other speakers. Two major problems with this method are the absence<br>
of larger community engagement and idiosyncratic problems that come from lexical item<br>
elicitation.<br>
Animere is an endangered language spoken by around thirty speakers all aged over forty<br>
years. The speech community is located in Kecheibi, northern Volta Region, Ghana. Over a<br>
five month period I began the initial documentation of Animere with funds provided by a<br>
Small Grant from the Endangered Languages Documentation Programme, integrating Dic-<br>
tionary Day, one day a week when members of the community would gather to discuss<br>
lexical items. This method proved highly successful: I saved time and funds by making use<br>
of the speech community&rsquo;s intuition while obtaining valuable folk linguistic information<br>
when there was disagreement. Furthermore, the speech community was not only engaged<br>
but agentive, allowing for genuine consultation between the linguist and the speech com-<br>
munity. The major drawback, however, is lack of synergy among documentarians and other<br>
linguists when excluding prescribed data collection methods.</p>

<p>&nbsp;</p>",17,18,"Bryan D. Gelles",,,"2018-06-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1251718","10.5281/zenodo.1251718","Linguistic imperialism and language decolonisation in Africa through documentation and preservation","<p>This paper addresses the politics of language use in African nations and societies. It highlights the role of power and economics in the choice of language. It discusses linguistic imperialism and language shift, and how they lead to language endangerment. The paper also discusses linguistic decolonization whereby societies resist linguistic domination and endangerment and embark on language maintenance. It touches on the methods employed in language decolonisation, namely language revitalisation, resistance, maintenance, documentation and preservation. Attention will be on lexicology, terminology and the role of radio and TV. We argue that as a society tries to redeem itself from linguistic imperialism through decolonisation, certain stronger politico-economic factors push it back into linguistic imperialism. We will find out that some of the indigenous people themselves kick against language decolonisation. The paper hinges on the theoretical base of language endangerment. Examples are taken from African and Ghanaian languages with emphasis on Akan.</p>",760,540,"Kofi Agyekum",,,"2018-06-29","2020-12-08","CC-BY-4.0",
"https://zenodo.org/api/records/1251716","10.5281/zenodo.1251716","How multilingual policies can fail: Language politics among Ethiopian political parties","<p>Because language has instrumental as well as symbolic values, the issue of language will<br>
always have a political aspect (Smith 2008). Often, the choice of language and its use is con-<br>
strued as one of the central traits to people&rsquo;s definition of themselves. Besides, any given<br>
state must decide or determine the language that it deems appropriate to carry out its de-<br>
velopment and to generate, disseminate and enrich the knowledge necessary for such devel-<br>
opment. However, the case grows problematic when it comes to Sub-Saharan Africa where<br>
&ldquo;every language carries a distinct and weighty baggage&rdquo; of identity (Obeng &amp; Purvis 1999).<br>
The decision was not easy for different regimes in Ethiopia, home of more than 80 ethnic<br>
groups (CSA 2008). The three consecutive regimes which have ruled the country for the last<br>
75 years followed different paths in addressing this diversity management question. The<br>
reframing of the country under ethnic federalism, which legislates Amharic as the work-<br>
ing language of the federal government (hereafter WL) and guarantees the right of each<br>
ethnic state to decide its own WL, is the recent attempt to respond to the same politics of<br>
recognition. However, dissatisfied voices regarding the current language policy (hereafter<br>
LP) can still be heard among political groups. Some see it as &lsquo;not enough&rsquo; while others see<br>
it as Balkanization. Despite a few research efforts and publications on the LPs of the consec-<br>
utive governments of Ethiopia, there has been no research done on the alternative policies<br>
and options available among the political parties or their relative value as LPs. Thus, the<br>
grand objective of this study is to survey, analyze and evaluate the linguistic proposals of<br>
Ethiopian political parties in government, education, and endangered languages.</p>

<p>&nbsp;</p>",62,94,"Mehari Zemelak Worku",,,"2018-06-29","2020-12-08","CC-BY-4.0","language policy; language politics; working language; language in education; Ethiopia"
"https://zenodo.org/api/records/1251712","10.5281/zenodo.1251712","Classification of Guébie within Kru","<p>Gu&eacute;bie, a Kru language spoken in C&ocirc;te d&rsquo;Ivoire, is currently doubly classified within Eastern Kru according to Ethnologue (Lewis et al. 2013). It is listed as a dialect of two distinct<br>
subgroups, B&eacute;t&eacute; and Dida. This double classification is clearly problematic, and this paper<br>
provides the initial work towards addressing the correct classification of the language. Here<br>
I compare the phonological and syntactic properties of Gu&eacute;bie with surrounding B&eacute;t&eacute; and<br>
Dida languages in order to determine its relatedness to each subgroup. I conclude that Gu&eacute;bie is more closely related to Vata, a Dida language, than to B&eacute;t&eacute;.</p>

<p>&nbsp;</p>",10,9,"Hannah Leigh Sande",,,"2018-06-29","2020-12-08","CC-BY-4.0",
